2017,양석환,LG,132,496,445,117,14,62,83,38,93,3,0.3,0.263,0.326,0.431,0.757,0.323,0.2
2017,지석훈,NC,121,304,268,64,6,29,24,22,67,1,0.294,0.239,0.318,0.366,0.684,0.304,0.2
2017,김경언,한화,38,118,105,26,5,17,17,12,27,1,0.288,0.248,0.331,0.457,0.788,0.336,0.19
2017,김호령,KIA,98,105,90,24,1,31,11,9,23,3,0.343,0.267,0.343,0.389,0.732,0.324,0.16
2017,허도환,한화,30,49,40,9,1,4,4,4,10,0,0.276,0.225,0.326,0.375,0.701,0.314,0.15
2017,권정웅,삼성,61,112,99,21,6,11,11,8,31,0,0.242,0.212,0.278,0.424,0.702,0.295,0.15
2017,김주현,한화,24,43,34,9,0,3,3,8,15,0,0.474,0.265,0.419,0.324,0.743,0.355,0.14
2017,정상호,LG,79,150,137,36,3,16,17,4,32,0,0.324,0.263,0.308,0.35,0.658,0.294,0.14
2017,정범모,한화,22,50,43,11,1,5,3,5,15,0,0.37,0.256,0.333,0.372,0.705,0.313,0.14
2017,이홍구,KIA,3,10,8,2,0,0,0,1,3,0,0.4,0.25,0.333,0.25,0.583,0.279,0.14
2017,이택근,넥센,100,269,241,67,3,27,29,25,58,0,0.354,0.278,0.347,0.386,0.733,0.324,0.12
2017,박한이,삼성,68,134,118,31,4,14,14,13,33,0,0.329,0.263,0.333,0.441,0.774,0.326,0.11
2017,노관현,KIA,9,6,6,3,0,0,1,0,2,0,0.75,0.5,0.5,0.5,1,0.449,0.09
2017,이진영,KIA,18,8,5,2,0,3,0,1,1,0,0.5,0.4,0.625,0.4,1.025,0.511,0.09
2017,김성현,SK,130,429,380,103,4,45,29,34,28,2,0.283,0.271,0.336,0.339,0.675,0.305,0.09
2017,유재신,KIA,9,5,3,1,0,4,0,1,1,1,0.5,0.333,0.5,0.333,0.833,0.403,0.08
2017,이홍구,SK,50,100,93,17,10,14,18,4,40,0,0.159,0.183,0.23,0.538,0.768,0.299,0.08
2017,김태우,NC,3,7,7,3,0,0,2,0,0,0,0.429,0.429,0.429,0.429,0.858,0.385,0.07
